小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
黑沟路29号,(通川区)黑沟路29号,5704,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
东坛巷,(通川区)东坛巷,5779,未知类型,暂无信息,暂无信息,暂无信息,3栋,60户
北翎路1号,(通川区)北翎路1号,5592,未知类型,暂无信息,暂无信息,暂无信息,1栋,32户
箭亭子街34号,(通川区中心广场)箭亭子街34号,5715,未知类型,暂无信息,暂无信息,暂无信息,1栋,70户
万宾苑,(渠县渠县)新兴路27号,5065,未知类型,暂无信息,暂无信息,暂无信息,1栋,264户
丽都花园,(宣汉县宣汉县)蒲西路39号,5250,未知类型,暂无信息,暂无信息,暂无信息,3栋,83户
东坛巷16号,(通川区)东坛巷16号,5309,未知类型,暂无信息,暂无信息,暂无信息,1栋,21户
北翎路100号,(通川区)北翎路100号,5245,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
蒲草田巷10号,(通川区中心广场)蒲草田巷10号,4911,未知类型,暂无信息,暂无信息,暂无信息,1栋,60户
达川大道二段164号,(达川区三岔路口)达川大道二段164号,5200,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
永丰街105号,(达川区)永丰街105号,4912,未知类型,暂无信息,暂无信息,暂无信息,1栋,128户
朝阳东路886号,(通川区)朝阳东路886号,5061,塔板结合,暂无信息,暂无信息,暂无信息,1栋,60户
工行家属院,(通川区)大西街工行家属院,5689,未知类型,暂无信息,暂无信息,暂无信息,1栋,57户
嘉瑞上品,(渠县渠县)晴虹街嘉瑞上品,5118,未知类型,暂无信息,暂无信息,暂无信息,2栋,758户
会仙桥街1号,(通川区)会仙桥街1号,5291,未知类型,暂无信息,暂无信息,暂无信息,1栋,108户
达州市达川区社区矫正中心家属院,(达川区)汉兴大道一段50号,5494,未知类型,暂无信息,暂无信息,暂无信息,1栋,42户
阳光耍都,(达川区万达路)万达路阳光耍都,5083,未知类型,暂无信息,暂无信息,暂无信息,3栋,62户
关帝庙巷47号,(通川区中心广场)关帝庙巷47号,5537,板楼,0.2元/平米/月,暂无信息,暂无信息,1栋,20户
马蹄街96号,(通川区)马蹄街96号,5699,未知类型,暂无信息,暂无信息,暂无信息,1栋,72户
大西街126号,(通川区中心广场)大西街126号,4954,未知类型,暂无信息,暂无信息,暂无信息,4栋,62户
中心巷107号,(通川区中心广场)中心巷107号,5361,未知类型,暂无信息,暂无信息,暂无信息,1栋,44户
桑树巷96号,(通川区中心广场)桑树巷96号,5138,未知类型,暂无信息,暂无信息,暂无信息,1栋,136户
三中巷32号,(达川区三岔路口)三中巷32号,5335,未知类型,暂无信息,暂无信息,暂无信息,1栋,9户
东坛巷,(通川区)东坛巷,5779,未知类型,暂无信息,暂无信息,暂无信息,3栋,60户
黑沟路29号,(通川区)黑沟路29号,5704,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
箭亭子街34号,(通川区中心广场)箭亭子街34号,5715,未知类型,暂无信息,暂无信息,暂无信息,1栋,70户
北翎路1号,(通川区)北翎路1号,5592,未知类型,暂无信息,暂无信息,暂无信息,1栋,32户
新西街151号,(达川区万达路)达川区新西街151号,5589,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
天桥巷44号,(达川区三岔路口)天桥巷44号,5782,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
嘉瑞上品,(渠县渠县)晴虹街嘉瑞上品,5118,未知类型,暂无信息,暂无信息,暂无信息,2栋,758户
会仙桥街1号,(通川区)会仙桥街1号,5291,未知类型,暂无信息,暂无信息,暂无信息,1栋,108户
达州市达川区社区矫正中心家属院,(达川区)汉兴大道一段50号,5494,未知类型,暂无信息,暂无信息,暂无信息,1栋,42户
阳光耍都,(达川区万达路)万达路阳光耍都,5083,未知类型,暂无信息,暂无信息,暂无信息,3栋,62户
关帝庙巷47号,(通川区中心广场)关帝庙巷47号,5537,板楼,0.2元/平米/月,暂无信息,暂无信息,1栋,20户
四川省达州市高级技工学校,(通川区北客站)黄马湾路221号,5120,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,105户
戛云路543号,(达川区南坝)戛云路543号,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,1栋,54户
大北街35号,(通川区中心广场)大北街35号,5720,未知类型,暂无信息,暂无信息,暂无信息,1栋,160户
柴园巷79号,(通川区)中心广场步行街柴园巷79号,5674,未知类型,暂无信息,暂无信息,暂无信息,1栋,95户
幸福家园,(通川区中心广场)朝阳东路幸福家园,4937,未知类型,暂无信息,暂无信息,暂无信息,1栋,17户
曹家梁社区三小区,(达川区)达川大道一段曹家梁社区三小区,5217,未知类型,暂无信息,暂无信息,暂无信息,2栋,55户
金马巷1号,(通川区老车坝)二马路华桂楼,5113,平房,暂无信息,暂无信息,暂无信息,2栋,277户
通川北路376号,(通川区北客站)通川北路376号,4890,未知类型,暂无信息,暂无信息,暂无信息,1栋,80户
李家巷11号,(通川区中心广场)李家巷11号,5112,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
通川北路96号,(通川区老车坝)通川北路96号,5453,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
通川北路322号,(通川区北客站)通川北路322号,5616,未知类型,暂无信息,暂无信息,暂无信息,1栋,28户
邓家巷19号,(通川区中心广场)邓家巷19号,5333,未知类型,暂无信息,暂无信息,暂无信息,1栋,66户
新达路17号,(达川区三岔路口)新达路17号,4987,未知类型,暂无信息,暂无信息,暂无信息,1栋,32户
和祥街62号,(达川区三里坪)和祥街62号,5654,未知类型,暂无信息,暂无信息,暂无信息,1栋,47户
滩头街5号,(通川区老车坝)滩头街5号,5491,未知类型,暂无信息,暂无信息,暂无信息,1栋,10户
蒲草田巷4号,(通川区中心广场)蒲草田巷4号,5201,未知类型,暂无信息,暂无信息,暂无信息,1栋,48户
朝阳东路北巷8号,(通川区中心广场)朝阳东路北巷8号,5327,未知类型,暂无信息,暂无信息,暂无信息,1栋,56户
桑树巷36号,(通川区中心广场)桑树巷36号,5721,未知类型,暂无信息,暂无信息,暂无信息,1栋,56户
黑沟路93号,(通川区)黑沟路93号,5429,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
金马巷11附2号,(通川区老车坝)金马巷11附2号,5336,未知类型,暂无信息,暂无信息,暂无信息,1栋,7户
通州大道810号,(达川区三岔路口)通州大道810号,5175,未知类型,暂无信息,暂无信息,暂无信息,1栋,72户
金寨花园,(通川区西客站)金龙大道金寨花园,5770,未知类型,暂无信息,暂无信息,暂无信息,1栋,140户
达州市金属回收公司住宅楼,(达川区万达路)万达路达州市金属回收公司住宅楼,5638,未知类型,0.8元/平米/月,暂无信息,暂无信息,1栋,36户
胜利巷18号,(通川区中心广场)西城街道彭家湾路67号,5221,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
裕溪街89号,(通川区北客站)裕溪街89号,5439,未知类型,暂无信息,暂无信息,暂无信息,1栋,28户
来凤路101号,(通川区中心广场)来凤路101号,5488,未知类型,暂无信息,暂无信息,暂无信息,1栋,18户
鹅市巷49号,(通川区中心广场)鹅市巷49号,5742,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
中心巷37号,(通川区)中心巷37号,5549,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
中心巷154号,(通川区中心广场)中心巷154号,5416,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
新达路25号,(达川区三岔路口)新达路25号,5399,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
天桥巷13号,(达川区三岔路口)达川区天桥巷13号,5162,未知类型,暂无信息,暂无信息,暂无信息,1栋,41户
二马路147号,(通川区老车坝)二马路147号,5573,未知类型,暂无信息,暂无信息,暂无信息,1栋,18户
西圣寺巷84号,(通川区)西圣寺巷84号,4971,未知类型,暂无信息,暂无信息,暂无信息,1栋,32户
通川北路476号,(通川区北客站)通川北路476号,5431,未知类型,暂无信息,暂无信息,暂无信息,1栋,48户
朝凤北路180号,(通川区老车坝)朝凤北路180号,5249,未知类型,暂无信息,暂无信息,暂无信息,1栋,28户
胡家巷31号,(达川区三岔路口)胡家巷31号,4897,未知类型,暂无信息,暂无信息,暂无信息,1栋,64户
凉水井街36-2号,(通川区)通川区凉水井街36-2号1单元6号,4964,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
储运苑,(通川区)达川大道一段储运苑,5647,未知类型,暂无信息,暂无信息,暂无信息,1栋,96户
珠市东巷27号,(达川区)珠市东巷27号,5773,未知类型,暂无信息,暂无信息,暂无信息,1栋,176户
西圣寺路16号,(通川区)西圣寺路16号,4894,未知类型,暂无信息,暂无信息,暂无信息,1栋,80户
汉兴大道二段727号,(达川区三岔路口)通州大道727号,5782,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
三里坪安置房,(达川区)巴国大道三里坪安置房,4912,未知类型,暂无信息,暂无信息,暂无信息,5栋,1092户
滨河西路162号,(通川区)滨河西路162号,4912,未知类型,暂无信息,暂无信息,暂无信息,1栋,70户
仁和公园国际,(渠县渠县)渠光路仁和公园国际,5203,未知类型,暂无信息,暂无信息,暂无信息,15栋,2837户
韩家巷165号,(达川区南客站)韩家巷165号,当前网页找不到元素（价格）,板楼,暂无信息,万源市美新物业管理有限公司,无,1栋,72户
朝阳西路22号,(通川区罗浮广场)朝阳西路22号,5976,板楼,0.3元/平米/月,无物业管理服务,达州中亚置业有限公司,1栋,120户
万达路485号,(达川区万达路)万达路485号,4942,板楼,暂无信息,暂无信息,暂无信息,1栋,3户
小北巷10号,(通川区中心广场)小北巷10号,5411,未知类型,暂无信息,暂无信息,暂无信息,1栋,32户
通川中路132号附1号,(通川区)通川中路132号附1号,5605,未知类型,暂无信息,暂无信息,暂无信息,1栋,15户
达州市金属回收公司住宅楼,(达川区万达路)万达路达州市金属回收公司住宅楼,5638,未知类型,0.8元/平米/月,暂无信息,暂无信息,1栋,36户
裕溪街89号,(通川区北客站)裕溪街89号,5439,未知类型,暂无信息,暂无信息,暂无信息,1栋,28户
胜利巷18号,(通川区中心广场)西城街道彭家湾路67号,5221,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
钢欣路206号,(通川区西客站)钢欣路206号,4889,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
文华街41号,(通川区中心广场)文华街41号,5659,未知类型,暂无信息,暂无信息,暂无信息,1栋,72户
龙家巷14号,(通川区中心广场)龙家巷14号,4693,未知类型,暂无信息,暂无信息,暂无信息,1栋,61户
丽景园,(通川区复兴镇)魏复路丽景园,5197,塔楼,0.5元/平米/月,暂无信息,暂无信息,2栋,227户
大北街70号,(通川区中心广场)大北街70号,5402,板楼,0.5元/平米/月,暂无信息,复地集团,1栋,156户
金牌小区,(通川区金龙大道)金牌小区,5407,板楼,1.6元/平米/月,暂无信息,暂无信息,13栋,332户
朝阳东路886号,(通川区)朝阳东路886号,5061,塔板结合,暂无信息,暂无信息,暂无信息,1栋,60户
新达街193号,(达川区三岔路口)新达街193号,5275,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
工行家属院,(通川区)大西街工行家属院,5689,未知类型,暂无信息,暂无信息,暂无信息,1栋,57户
曹家梁街111号,(达川区万达路)曹家梁街111号,4982,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
名豪国际B区,(大竹县大竹县)体育大道名豪国际B区,6005,未知类型,暂无信息,暂无信息,暂无信息,3栋,816户
储运苑,(通川区)达川大道一段储运苑,5647,未知类型,暂无信息,暂无信息,暂无信息,1栋,96户
二马路147号,(通川区老车坝)二马路147号,5573,未知类型,暂无信息,暂无信息,暂无信息,1栋,18户
侨兴街176号,(达川区万达路)侨兴街176号,5712,未知类型,暂无信息,暂无信息,暂无信息,1栋,54户
文笔塔街29号,(达川区三岔路口)文笔塔街29号,5378,塔板结合,暂无信息,暂无信息,暂无信息,1栋,27户
杨柳垭五期,(达川区南客站)绥定大道二段,5482,未知类型,暂无信息,暂无信息,暂无信息,2栋,624户
潘家巷5号,(通川区中心广场)潘家巷5号,5273,未知类型,暂无信息,暂无信息,暂无信息,1栋,54户
锦丽花园,(大竹县大竹县)华蓥路96号,5480,未知类型,暂无信息,暂无信息,暂无信息,3栋,324户
新西街143号,(达川区万达路)新西街143号,5465,未知类型,暂无信息,暂无信息,暂无信息,1栋,54户
通州大道571号,(达川区三岔路口)通州大道571号,5508,未知类型,暂无信息,暂无信息,暂无信息,1栋,54户
和平巷32号,(达川区万达路)和平巷32号,5342,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
金利多花园凯旋城,(大竹县大竹县)建设路金利多花园凯旋城,5491,未知类型,暂无信息,暂无信息,暂无信息,2栋,246户
朝阳东路47号,(通川区老车坝)朝阳东路47号,5557,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
北岩寺路62号,(通川区老车坝)北岩寺路62号,5846,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
三里坪安置房,(达川区)巴国大道三里坪安置房,4912,未知类型,暂无信息,暂无信息,暂无信息,5栋,1092户
朝阳东路文化巷15号,(通川区中心广场)朝阳东路文化巷15号,4978,未知类型,暂无信息,暂无信息,暂无信息,1栋,49户
朝凤北路180号,(通川区老车坝)朝凤北路180号,5249,未知类型,暂无信息,暂无信息,暂无信息,1栋,28户
汉兴大道二段727号,(达川区三岔路口)通州大道727号,5782,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
储运苑,(通川区)达川大道一段储运苑,5647,未知类型,暂无信息,暂无信息,暂无信息,1栋,96户
徐公祠巷20号,(通川区)徐公祠巷20号,4954,未知类型,暂无信息,暂无信息,暂无信息,2栋,76户
中心巷126号,(通川区中心广场)中心巷126号,5554,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
中共达州市通川区委党校家属院,(通川区老车坝)北翎路120号,4945,未知类型,暂无信息,暂无信息,暂无信息,2栋,37户
健民路55号,(通川区老车坝)健民路55号,4905,未知类型,暂无信息,暂无信息,暂无信息,1栋,168户
西成豪庭,(通川区复兴镇)复兴路262号,4245,塔楼,0.9元/平米/月,暂无信息,暂无信息,2栋,156户
朝阳东路北巷8号,(通川区中心广场)朝阳东路北巷8号,5327,未知类型,暂无信息,暂无信息,暂无信息,1栋,56户
桑树巷36号,(通川区中心广场)桑树巷36号,5721,未知类型,暂无信息,暂无信息,暂无信息,1栋,56户
凉水井街36-2号,(通川区)通川区凉水井街36-2号1单元6号,4964,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
